id,created_at,text
864888558607364097,2017-05-17 17:01:15,America has a troubled history of voter suppression. It's time to reverse course. Here's what we should be fighting… https://t.co/BJ2FnBGbkZ
864842200932392960,2017-05-17 13:57:03,Great News. So glad you are OK and have returned to the Cool Carolina Cat I've come to respect so much. See you at… https://t.co/WpZD7LM4Qh
864841453608083456,2017-05-17 13:54:05,Support of #HorizonsGivingDay helps create opportunities for Newark children. Please support #6weeksofhappiness: https://t.co/eXNVX5qk8B
864684882676633600,2017-05-17 03:31:55,"RT @shawnacdavid: ""We can never allow our inability to do everything to undermine our determination to do something."" @CoryBooker https://t…"
864661152965513216,2017-05-17 01:57:38,@sjenterprisellc @Pacific @gala @Celebrate @Heritage @month @apala So good to see you
864660725603737600,2017-05-17 01:55:56,More of a thrill than Blueberry Hill! https://t.co/kNHmxuzhNX
864660114585858049,2017-05-17 01:53:30,Thanks Traci. https://t.co/a969BC77aL
864660041596579840,2017-05-17 01:53:13,@realnicklee @APAICS @pmonicalee So great to take a pic with you.
864659925624139778,2017-05-17 01:52:45,"@C75487394 E or no E, we are brothers (and sisters - Cori) in name and spirit."
864659655829704709,2017-05-17 01:51:41,@RickyLikes202 Thank you!
864659355819487232,2017-05-17 01:50:29,@TinaMaharath Great to see you!
864658424692453377,2017-05-17 01:46:47,@jfdavisspeaks @ManMet80 Thank you!
864609669347770369,2017-05-16 22:33:03,"RT @SenatorTomUdall: CRA is like using a sledgehammer when a chisel is needed. It should’ve never been passed into law, and it's past time…"
864609140047568897,2017-05-16 22:30:57,@rB777ftw @MicheleJawando @neeratanden Instead of making wrong statements like this. Why not just ask. Health care… https://t.co/2PIzcwKpMn
864607085715128320,2017-05-16 22:22:47,@RenaSofer Gratitude to you!
864589790754349057,2017-05-16 21:14:04,@ImStephRamos Thanks for your overly generous words.
864589221121667073,2017-05-16 21:11:48,"No, I'm not. I'm 100% me. May both you and I strive for authenticity over imitation. (And I'm Cory, no ""E,"" Corey H… https://t.co/Yta586GzCs"
864587345206669314,2017-05-16 21:04:21,@allianceaction Thank you for allowing me the honor.
864587010538967040,2017-05-16 21:03:01,@daveweigel  https://t.co/PI28pHjlwK
864584006683291649,2017-05-16 20:51:05,"RT @Craigrsandler: ""The arc of the moral universe bends toward justice, but it doesn't happen automatically. We have to bend it."" - @CoryBo…"
864583800067694592,2017-05-16 20:50:15,Sure https://t.co/DEdCcRtwrW
864582958845501446,2017-05-16 20:46:55,Thank you! So grateful to have had the opportunity https://t.co/Gboe9lMJBq
864466538967040001,2017-05-16 13:04:18,RT @PennyPritzker: New study shows the #ACA has cut personal bankruptcy filings in half. Let’s work together to make law better #obamacare…
864465682762784768,2017-05-16 13:00:54,"RT @SamanthaJPower: ""I find myself constantly checking who is behind me."" Heartbreaking loss for his family. And for Mexico where journalis…"
864461822769999872,2017-05-16 12:45:34,@lbdebusk @Chaz_Howard @Penn It was an honor to speak yesterday thank you and congratulations to you niece and family.
864309684186042369,2017-05-16 02:41:01,@DaveWinfieldHOF @Penn Thank you for your kind words. I am deeply grateful for the inspiration you provided me over the years.
864308547156365312,2017-05-16 02:36:30,"RT @NYTnickc: .@CoryBooker statement: If t were anyone other than Trump, ""...there would be an immediate criminal investigation... "" https:…"
864308326049476609,2017-05-16 02:35:37,RT @PoliticusSarah: .@CoryBooker:  “When will Congressional Republicans do their job and begin holding President Trump accountable for his…
864308103398948864,2017-05-16 02:34:44,"RT @HerbNJDC: And @CoryBooker says for anyone else ""there would be an immediate criminal investigation"" https://t.co/k6iTCs3CMA"
864307986130456576,2017-05-16 02:34:16,"@NCCSluis99 @Penn Thank you, it was an honor to be a part of today's ceremony. All the best to you."
864307586438508544,2017-05-16 02:32:41,"@AllieBrand1 Again, I am so honored to have spoken at three of your graduations. Great to see you and good luck!"
864302262281269248,2017-05-16 02:11:31,A true honor to meet you. Thank you for your leadership and light. https://t.co/fvW5fUeRgH
864221881167118337,2017-05-15 20:52:07,RT @SenBookerOffice: Praying for victims of plane crash near NJ's Teterboro Airport: https://t.co/WBAzVvn2R3
864216466094252042,2017-05-15 20:30:36,@mcinnovative Lots of trial and error.
864205076990242817,2017-05-15 19:45:21,"RT @PattyMurray: Expanded #globalgag announced by Trump Admin undermines global health efforts, reproductive freedom, economic security of…"
864185741135556610,2017-05-15 18:28:31,"@ajmallia @PhilMurphyNJ Andy, you are right it is. Please reach out to my office to know how we are working from th… https://t.co/lg8ZdwSO1S"
864185379125112832,2017-05-15 18:27:04,@UPenn92 @Chaz_Howard @PennCurrent @Penn Gratitude to you!
864184563026849798,2017-05-15 18:23:50,@adam_mathieson Thank you.
864184514872061953,2017-05-15 18:23:38,@CynthiaUCharles Please give your son my heartfelt congratulations and thank you for sharing my book.
864182137070735363,2017-05-15 18:14:11,And u are undoubtedly a beautiful human being with layers of dignity &amp; infinite potential for grace &amp; kindness. I s… https://t.co/GwooyX2wyd
864174913715937280,2017-05-15 17:45:29,@picktails11 Thank you!
864170976858255360,2017-05-15 17:29:51,@baileyyy24 Thank you.
864169712149811200,2017-05-15 17:24:49,@annaperng @PennNursing Thank you for your words and congrats to your sister.
864169586144555008,2017-05-15 17:24:19,"RT @katiecouric: In 2015, I spoke w/ @CoryBooker &amp; @RandPaul about criminal justice reform. Worth rewatching what they had to say: https://…"
864169417361502208,2017-05-15 17:23:39,@Rosiearmentia Thank you!
864169112511143936,2017-05-15 17:22:26,"RT @SenBookerOffice: Good news - Supreme Court won't hear appeal to reinstate NC voter ID law that discriminated w/ ""surgical precision"" ht…"
864168837595451393,2017-05-15 17:21:21,Congratulations! https://t.co/0yW1oW5cpD
864168407855501313,2017-05-15 17:19:38,@mjborda Thank you Mike.
863767638199205888,2017-05-14 14:47:07,Happy Mother's Day! https://t.co/MQMBbgvwF6
863493266221805570,2017-05-13 20:36:52,"RT @DericMuhammad: PAY ATTENTION!!! - ""WAR ON DRUGS"" ESCALATED!!! 
Atty General Orders Tougher Sentences, Rolling Back Obama Policy https:/…"
863485476543528965,2017-05-13 20:05:55,RT @HealthCareGov: Keep your kids active &amp; healthy this summer with #Medicaid &amp; #CHIP. Covered for life’s surprises. #WednesdayWisdom https…
863485355202416640,2017-05-13 20:05:26,RT @HealthCareGov: #DYK: Vision care is covered with #CHIP 👀? See what other benefits are covered with CHIP --&gt; https://t.co/6NxeLf1ylY htt…
863390384394817536,2017-05-13 13:48:03,Filling a bag for the #StampOutHunger food drive this Saturday May 13th! Here's how you can participate:… https://t.co/13chuv0Bfu
863151873779519489,2017-05-12 22:00:17,"RT @GoodAirports: Thank You @CoryBooker &amp;@SenSherrodBrown for urging @united to Improve Subcontractor Pay, Benefits #povertydoesntfly https…"
863151829030363136,2017-05-12 22:00:07,"RT @SEIU: Thank You @CoryBooker &amp;@SenSherrodBrown for urging @united to Improve Subcontractor Pay, Benefits #povertydoesntfly https://t.co/…"
863151785883643904,2017-05-12 21:59:56,RT @SenBookerOffice: .@CoryBooker criticizes Attorney General Sessions for misguided shift in @TheJusticeDept resources: https://t.co/0eJVO…
863066063407374336,2017-05-12 16:19:19,RT @ChrisMurphyCT: Law firm @POTUS used to show he has no ties to Russia was named Russia Law Firm of the Year for their extensive ties to…
862769529050599424,2017-05-11 20:40:59,"RT @theACircle: Haven't convinced you to call yet? We'll let @CoryBooker make the case! Watch- https://t.co/T7E2eL7SPq

#Time4Action #DoMor…"
862505223453069314,2017-05-11 03:10:44,@stlhdh2o And all the best to you.
862502451420815360,2017-05-11 02:59:43,"RT @OutFrontCNN: ""This is a Paul Revere moment, the Russians are coming.” @CoryBooker https://t.co/ReyDfMpZvN https://t.co/z3zhBepBDj"
862452345384439808,2017-05-10 23:40:37,"RT @OutFrontCNN: .@CoryBooker: This ""should be a Paul Revere moment"" in which people are saying ""the Russians are coming"" https://t.co/5kRH…"
862452260290396160,2017-05-10 23:40:17,RT @CNN: Sen. Cory Booker: It is problematic that Trump and Sessions involved themselves in firing FBI Director James Comey https://t.co/yM…
862442683557654529,2017-05-10 23:02:13,RT @SenBookerOffice: This is a matter of patriotism. Join the call for an independent special prosecutor to lead the Russia investigation.…
862424007207006209,2017-05-10 21:48:01,"RT @ezraklein: The GOP health bill is a betrayal of all their promises. And if it becomes law, they won't be able to hide that:  https://t.…"
862370235327893506,2017-05-10 18:14:20,RT @meileen_buckley: My new favorite podcast series. Balanced conversation with @ezraklein and @CoryBooker  https://t.co/DRcM6El6nR
862353040531173376,2017-05-10 17:06:01,"Amidst a challenging day, I appreciate these great Jersey environmental activists visiting to fight against oil dri… https://t.co/KlQMELPNwc"
862285964592521216,2017-05-10 12:39:29,@JoMamaMurphy Thank you for sharing your voice. I hope you will consider doing a video this evening.
862285688250785792,2017-05-10 12:38:23,Yes https://t.co/qiG0gcFyv7
862284852141404161,2017-05-10 12:35:03,@settleprecious Thank you Leah
862283188042911745,2017-05-10 12:28:27,My job as a US Senator is to hold the executive accountable/to check &amp; balance. Conway is wrong. A president can no… https://t.co/9lvULxaRDN
862281811472396288,2017-05-10 12:22:58,"RT @donnabrazile: The #Comey firing must be President Trump’s way of calling for a special counsel, because he just made it more necessary…"
862281660829761537,2017-05-10 12:22:23,"RT @naretevduorp: This isn't the tweet of a thoughtful adult, much less a president using the official @POTUS account. https://t.co/wYHBbht…"
862281386815881216,2017-05-10 12:21:17,"RT @MaggieJordanACN: Employees fired by Trump:
Sally Yates
Preet Bharara
James Comey

Employees investigating Trump:
Sally Yates
Preet Bhar…"
862281268804890625,2017-05-10 12:20:49,"RT @kylegriffin1: Elijah Cummings is calling for ""immediate emergency hearings"". https://t.co/iMsNmdPmHi"
862279487395954688,2017-05-10 12:13:44,@shahwan_sandy Please look at all of my tweets. And we need to be able to advocate on multiple fronts.
862278913048928256,2017-05-10 12:11:27,@agakos25 Thank you for your leadership. I am so grateful for your service and your awesome team.
862276401864560640,2017-05-10 12:01:29,Today there's a hearing on how Trumpcare will hurt Americans. We want to hear your story. Share your video testimon… https://t.co/VZmy5uk2vR
862070508141129728,2017-05-09 22:23:20,Now it's even more important that an independent special counsel is appointed to investigate the Russian interferen… https://t.co/IYf0k7vgYr
861964582876827649,2017-05-09 15:22:25,RT @joshgreenman: Obamacare had 79 House committee hearings/markups. This bill: zero. Zero. https://t.co/5K92x9Jq7G
861964377783754755,2017-05-09 15:21:36,RT @SenBookerOffice: .@CoryBooker &amp; @SenSherrodBrown urge airline CEOs to improve subcontractor pay and benefits: https://t.co/dI43l86Pf5
861964337996541952,2017-05-09 15:21:27,"RT @SenBookerOffice: .@CoryBooker, @SenatorMenendez &amp; @FrankPallone speak out against offshore drilling in Belmar, NJ: https://t.co/6ZzOEb4…"
861964305171968000,2017-05-09 15:21:19,"RT @Shareblue: Democratic Senator @CoryBooker has a great, short, and accessible video on #Trumpcare – worth watching and sharing!

https:/…"
861672756026462208,2017-05-08 20:02:48,RT @nytimes: The EPA has dismissed at least 5 members of a major scientific review board https://t.co/njBiNrmfNy https://t.co/e4pz6CSJQK
861672737173098497,2017-05-08 20:02:44,RT @ActualEPAFacts: Your daily reminder that @EPAScottPruitt is awful... https://t.co/DxKy6G3PwX
861672677739835393,2017-05-08 20:02:30,"RT @BraddJaffy: Trump's EPA chief fired top environmental researchers, may replace them with representatives from industries the EPA is sup…"
861672607908864001,2017-05-08 20:02:13,Outrageous and unacceptable https://t.co/aA8q2M4Db3
861671412033085441,2017-05-08 19:57:28,"RT @USATODAY: Back in 2014, John Oliver recruited his fans to help save the internet. Now he's asking for their help again. https://t.co/LC…"
861669689537294338,2017-05-08 19:50:37,Sort of like paying to get yourself armed security but not paying to treat your cancer. #CoverAllAmericans https://t.co/wNStAr8lwy
861668763229442048,2017-05-08 19:46:56,RT @brianklaas: If only there were some form of tax document typically released by presidents &amp; candidates that could clear this up. https:…
861668674947747840,2017-05-08 19:46:35,"RT @TopherSpiro: Tom Price gets Four Pinocchios. But let's not call it ""spin"" or ""misleading"" - let's call it what it is. https://t.co/67JE…"
861638518396813313,2017-05-08 17:46:45,"Wow, given all that's out there that's an accomplishment. May both you &amp; I speak our truth &amp; stay authentic no matt… https://t.co/Zvl7aQMECh"
861637728869507073,2017-05-08 17:43:37,@NickolasNatali @netflix Not right now. But reach out to @ghelmy who runs my state office to connect.
861637290879311872,2017-05-08 17:41:53,@Jennifer_Seelin @MongoDB Thank you for allowing me to come by this morning. My best to you and your team.
