source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet
Twitter for Android,6.58E+17,.@ByronYork  Great numbers from @CBSNews Poll. Also from ABC-Washington Post Poll. Thank you!  @CNN,Sun Oct 25 18:36:34 +0000 2015,692,,1412,FALSE
Twitter for Android,6.58E+17,Do you believe that @FoxNews is still playing up the old Iowa poll numbers and no mention of the ABCWashington Post or just out CBS results?,Sun Oct 25 17:53:31 +0000 2015,1252,,2607,FALSE
Twitter for Android,6.58E+17,.@CBSNews Poll - WOW!  New Hampshire  TRUMP 38% CARSON 12% BUSH 8%  South Carolina TRUMP 40% CARSON 23% CRUZ 8% Iowa TRUMP 27% CARSON 27%,Sun Oct 25 16:11:58 +0000 2015,1820,,3127,FALSE
Twitter for Android,6.58E+17,Watch my interview on @CBSNews Face The Nation now and also the new CBS POLLS which if good for me the media won't report!,Sun Oct 25 14:29:51 +0000 2015,740,,1784,FALSE
Twitter for Android,6.58E+17,"""@MachadoKirk: @StrengthenTheUS  @realDonaldTrump Carson is not a nice guy. He knows his SuperPAC throws Mud on Trump 24/7 #ActingMeek""",Sun Oct 25 14:22:31 +0000 2015,717,,1337,FALSE
Twitter for Android,6.58E+17,"""@ron_fournier: .@realDonaldTrump rightly denounces Super PAC-driven campaign $ system. Another example of how DC deserves this guy"" Great!",Sun Oct 25 13:55:58 +0000 2015,735,,1534,FALSE
Twitter for Android,6.58E+17,"""@russia890: @CNNPolitics @realDonaldTrump Trump is the smartest of all. My comment is non partisan. I heard everybody n im on Trump side.""",Sun Oct 25 13:48:35 +0000 2015,566,,1420,FALSE
Twitter for Android,6.58E+17,"""@msbul: Your a gentlemen Ben but not our next President @realDonaldTrump https://t.co/R6SUEwhP3g""",Sun Oct 25 13:46:08 +0000 2015,611,,1196,FALSE
Twitter for Android,6.58E+17,Big poll comes out today on Face The Nation at 10:30 on @CBSNews.,Sun Oct 25 13:40:57 +0000 2015,616,,1297,FALSE
Twitter for Android,6.58E+17,Watch @CNN at 9:00 A.M. @jaketapper. Then interviewed on @ABC @GStephanopoulos at 10:00 A.M. and then at 10:30 A.M. watch Face The Nation.,Sun Oct 25 13:13:03 +0000 2015,574,,1201,FALSE
Twitter for Android,6.58E+17,Ben Carson has never created a job in his life (well maybe a nurse). I have created tens of thousands of jobs it's what I do.,Sun Oct 25 11:41:08 +0000 2015,1959,,3616,FALSE
Twitter for Android,6.58E+17,I spell out some of the differences between Ben Carson and myself at 9:00 A.M. on @CNN @jaketapper. Ben is very weak on illegal immigration.,Sun Oct 25 11:34:59 +0000 2015,920,,1912,FALSE
Twitter for Android,6.58E+17,A big POLL will be announced this morning on @CBSNews  Face The Nation. I wonder if I do well if the press will report the results? Doubt it,Sun Oct 25 11:18:17 +0000 2015,730,,1885,FALSE
Twitter for Android,6.58E+17,"""@LandmanMarius: @realDonaldTrump AUSTRALIA SUPPORTS DONALD TRUMP. Please immigrate to Australia and make Aussie great as well."" Cute!",Sun Oct 25 10:44:21 +0000 2015,521,,1351,FALSE
Twitter for Android,6.58E+17,"""@katiesinex: 20 Reasons Why It Should Be Donald Trump in 2016 https://t.co/2JsHqNRHUu""  Wow so nice!",Sun Oct 25 10:43:24 +0000 2015,915,,1591,FALSE
Twitter for Android,6.58E+17,This is just not the right time for Jeb Bush. His campaign is in total disarray too much staff being paid way too much money = U.S. GOVT.,Sun Oct 25 10:36:39 +0000 2015,1216,,2684,FALSE
Twitter for Android,6.58E+17,"""@EasyEarl: Doug Ross @ Journal: AWESOME: Donald Trump Blessed by Black White Pastors and Rabbis https://t.co/JDEw856k6h via @directorblue",Sun Oct 25 10:31:23 +0000 2015,596,,1105,FALSE
Twitter for Android,6.58E+17,I will be doing a major sit down interview on State of the Union With Jake Tapper at 9:00 A.M. on @CNN. Enjoy!,Sun Oct 25 10:28:32 +0000 2015,624,,1283,FALSE
Twitter for Android,6.58E+17,"""@agreatimage: @realDonaldTrump   Can ANY Democrat or Republican fix this country except Trump? NOT A CHANCE!! #Trump2016 #ElectTrump""",Sun Oct 25 10:14:13 +0000 2015,615,,1415,FALSE
Twitter for Android,6.58E+17,"""@voxdotcom: Trump has figured out Jeb Bush's greatest weakness as a candidate and it's not his energy level https://t.co/l4V3EoxXlv""",Sun Oct 25 04:06:16 +0000 2015,689,,1427,FALSE
Twitter for Android,6.58E+17,"""@aviv1818: Trumpachusetts: Donald Trump Tops Poll of Bay State Voters: https://t.co/VC6mogbdMt @foxnewspolitics AC360""  Thanks great news",Sun Oct 25 03:47:03 +0000 2015,716,,1403,FALSE
Twitter for Android,6.58E+17,"""@JaredChristophr: Donald Trump is the only person that can make this country great again @realDonaldTrump"" I fully agree!",Sun Oct 25 03:43:37 +0000 2015,714,,1760,FALSE
Twitter for Android,6.58E+17,"""@Bane1349: They ALL Want Jobs and a Bright Future. They KNOW Donald Trump is the one and only choice to make that A REALITY!",Sun Oct 25 03:34:46 +0000 2015,650,,1542,FALSE
Twitter for Android,6.58E+17,"""@christotepis: Donald Trump Leads in Expectations Shows Strength on Attributes (POLL) - ABC News - https://t.co/5YvRmCqL6B via @ABC""",Sun Oct 25 03:32:03 +0000 2015,623,,1354,FALSE
Twitter for Android,6.58E+17,"""@politicalwire:“Bush has no money he’s meeting today with mommy and daddy and they’re working on his campaign."" https://t.co/QTi3NXtSfc""",Sun Oct 25 03:25:34 +0000 2015,837,,1722,FALSE
Twitter for Android,6.58E+17,While Jeb Bush is cutting staff and salaries after having paid ridiculous amounts of money why did he pay so much in the first place?,Sun Oct 25 03:24:42 +0000 2015,943,,2139,FALSE
Twitter for Android,6.58E+17,"""@bravehart60: 20 Reasons Why It Should Be Donald Trump in 2016 https://t.co/2JsHqNRHUu via @BreitbartNewsl""  A.J. thank you soooo nice!",Sun Oct 25 02:37:18 +0000 2015,1025,,1825,FALSE
Twitter for Android,6.58E+17,"""@HankCampbell: Democrats seem to be more interested in Donald Trump than Hillary Clinton.",Sat Oct 24 23:35:19 +0000 2015,1202,,2741,FALSE
Twitter for Android,6.58E+17,"""@BeverlySimcic: TRUMP: JEB BUSH HAS NO MONEY HE'S MEETING WITH MOMMY AND DADDY- CAN'T RUN HIS OWN CAMPAIGN https://t.co/2znAQAm7Ry""",Sat Oct 24 23:29:13 +0000 2015,1021,,1901,FALSE
Twitter for iPhone,6.58E+17,.@JebBush is slashing campaign salaries people making millions. If he can't manage his campaign how can he manage our countries finances?,Sat Oct 24 20:44:18 +0000 2015,1748,,3302,FALSE
Twitter for iPhone,6.58E+17,.@JebBush had a tiny 300 person crowd at Senator Tim Scott's forum. I had thousands and they had real passion! https://t.co/osBW3TM4UO,Sat Oct 24 20:43:25 +0000 2015,1590,,3663,FALSE
Twitter for iPhone,6.58E+17,.@JebBush is totally lost -- he spends too much time managing the bloated staff of his campaign &amp; not enough talking about America's future.,Sat Oct 24 20:42:41 +0000 2015,1244,,2643,FALSE
Twitter for iPhone,6.58E+17,Expecting a great crowd of amazing people. Questions will be live! #TrumpToday,Sat Oct 24 19:41:08 +0000 2015,754,,1908,FALSE
Twitter for iPhone,6.58E+17,I will be doing the @TodayShow live from New Hampshire at 7am on Monday morning. #TrumpToday,Sat Oct 24 19:40:39 +0000 2015,819,,1813,FALSE
Twitter for iPhone,6.58E+17,Will be doing a sit down interview with  @JakeTapper @CNN on Sunday morning at 9:00. Tough questions and hopefully very good answers!,Sat Oct 24 19:40:08 +0000 2015,866,,1795,FALSE
Twitter for Android,6.58E+17,Just finished speaking in Jacksonville Florida. Incredible crowd fantastic people. Thank you!,Sat Oct 24 18:22:39 +0000 2015,1263,,3266,FALSE
Twitter Web Client,6.58E+17,Saying goodbye to some of my great workers at @TrumpDoral in Miami. https://t.co/C8AG3eGSus,Sat Oct 24 16:26:09 +0000 2015,647,,1683,FALSE
Twitter for Android,6.58E+17,Leaving for Jacksonville now. See you there! Miami was great.,Sat Oct 24 13:46:17 +0000 2015,897,,2546,FALSE
Twitter for Android,6.58E+17,Massive crowds already forming in Jacksonville - will be and incredible day - 12 noon!  MAKE AMERICA GREAT AGAIN!,Sat Oct 24 11:40:06 +0000 2015,1321,,3143,FALSE
Twitter for Android,6.58E+17,"""@HuffPostEnt: Donald Trump to host ""Saturday Night Live"" https://t.co/tzHHk7XIYq https://t.co/MBTRL47Nko""",Sat Oct 24 10:59:47 +0000 2015,1006,,2051,FALSE
Twitter for Android,6.58E+17,"""@santiagos58: YouGov National Poll  Donald Trump Continues To Dominate Field With All Demographics. The Last Refuge https://t.co/HrMActE2e6",Sat Oct 24 10:58:11 +0000 2015,755,,1435,FALSE
Twitter for Android,6.58E+17,"""@oshack: A surprising number of Republicans think Donald Trump is their best hope in 2016 https://t.co/Rq1s5tqBDA""",Sat Oct 24 10:54:14 +0000 2015,976,,2025,FALSE
Twitter for Android,6.58E+17,"""@Tony_Leers: Hillary Clinton is a deceitful career politician Donald Trump is a no-nonsense billionaire businesses man...pick one..""",Sat Oct 24 10:54:01 +0000 2015,1431,,3370,FALSE
Twitter for Android,6.58E+17,"""@cher: Never thought I’d Say…Donald Trump is a Giant Among Gop front runners?? cruz=devil  rubio=RAGE AGAINST WOMEN carson=JUST TELL ME WHY",Sat Oct 24 10:46:50 +0000 2015,670,,1597,FALSE
Twitter for Android,6.58E+17,Crowd was amazing tonight at Trump National Doral in Miami. Love and excitement in the ballroom. Tomorrow at noon in Jacksonville!,Sat Oct 24 03:33:32 +0000 2015,1168,,3011,FALSE
Twitter Web Client,6.58E+17,So nice of @Cher--- greatly appreciated! https://t.co/11hmnFEP1S,Fri Oct 23 23:17:14 +0000 2015,1451,,2992,FALSE
Twitter for Android,6.58E+17,Remember official campaign merchandise (hats apparel etc.) can only be bought at https://t.co/SXUUL7l8vp. Be careful don't get ripped-off,Fri Oct 23 17:08:46 +0000 2015,1385,,2826,FALSE
Twitter for Android,6.57E+17,"""@Ir0nSpirit: Can't wait for you to take the White House. Our country will once again be strong! ?? Sorry JebBush but you got no chance!""",Fri Oct 23 05:02:32 +0000 2015,1186,,3148,FALSE
Twitter for Android,6.57E+17,"""@autumnandews08:  @KatrinaPierson @AnnCoulter @MichaelCohen212 Trump blows them all away! He's our next president! #Trump2016""",Fri Oct 23 00:19:00 +0000 2015,1123,,2578,FALSE
Twitter for Android,6.57E+17,"""@ThomaOlivia: Donald Trump Hands ‘Fox News Sunday’ Its Biggest #Crowd In 6 Years https://t.co/rp0ffSCHMu https://t.co/oEh5cVJCFa"" Great!",Thu Oct 22 23:47:26 +0000 2015,1075,,2282,FALSE
Twitter for Android,6.57E+17,"""@MiamiHerald: For Donald Trump South Florida makes it rain — dollars that is https://t.co/E1zMC3kism https://t.co/nz5QTpsktk"" Very nice",Thu Oct 22 23:43:37 +0000 2015,988,,2232,FALSE
Twitter Web Client,6.57E+17,"""@dpdax @realDonaldTrump Thanks for standing for Vets Take care of those that give so much""",Thu Oct 22 20:53:58 +0000 2015,1046,,2537,FALSE
Twitter Web Client,6.57E+17,The young intern who accidentally did a Retweet apologizes.,Thu Oct 22 18:59:31 +0000 2015,3712,,5891,FALSE
Instagram,6.57E+17,Joe thanks for not running! https://t.co/yYAMVXWc7t,Thu Oct 22 16:54:01 +0000 2015,1241,,2918,FALSE
Twitter Web Client,6.57E+17,"""@toddinwichita @realDonaldTrump Hillary is doing a HORRIBLE job at #BenghaziHearings reading from the script. #pathetic . She is no leader""",Thu Oct 22 16:43:27 +0000 2015,2623,,4910,FALSE
Twitter Web Client,6.57E+17,#ChrisWallace who interviewed me on Sunday had his highest ratings since Feb of '09. Congratulations!  https://t.co/o49V73AZZB,Thu Oct 22 16:25:53 +0000 2015,1209,,2696,FALSE
Twitter Web Client,6.57E+17,"""Trump Nears 100 days on Top"" via The Hill https://t.co/MDzpY89TRE",Thu Oct 22 16:15:51 +0000 2015,1164,,2375,FALSE
Twitter for Android,6.57E+17,"""@carrillo_pete: @realDonaldTrump people are for you #Trump2016 keep up the good work and we will win this and #MakeAmericaGreatAgain""",Thu Oct 22 03:43:49 +0000 2015,947,,2395,FALSE
Twitter for Android,6.57E+17,"""@USATrustTrump: WOW! The More Opponents Push The Higher The #Trump2016 Reach! Keep Pushing DEMS And Jealous GOPs! https://t.co/RaS4FJAsls""",Thu Oct 22 03:38:04 +0000 2015,1424,,2954,FALSE
Twitter Web Client,6.57E+17,Can u believe that Jeb Bush’s campaign manager is in Berlin Germany looking for money? What’s he giving to Germany? https://t.co/HDdWRBteNe,Wed Oct 21 20:58:35 +0000 2015,2870,,4126,FALSE
Twitter Web Client,6.57E+17,"""@i_am__tyler  @MichaelCohen212 I can promise you the only reason I watched the democrat's debate is because of @realDonaldTrump""",Wed Oct 21 19:26:23 +0000 2015,688,,1836,FALSE
Twitter Web Client,6.57E+17,I think Joe Biden made correct decision for him &amp; his family. Personally I would rather run against Hillary because her record is so bad.,Wed Oct 21 17:24:35 +0000 2015,5677,,11550,FALSE
Instagram,6.57E+17,The great workers who just completed the skylight at Trump International Hotel D.C. (Old Post Office) https://t.co/wEj6IjyBDK,Wed Oct 21 16:21:41 +0000 2015,879,,2310,FALSE
Twitter Web Client,6.57E+17,.@TrumpToronto was just voted the #1 hotel in Canada in Conde Nast Traveler’s prestigious Reader’s Choice Awards https://t.co/Uc9Txu7O8g,Wed Oct 21 14:04:52 +0000 2015,779,,1982,FALSE
Twitter for Android,6.57E+17,New poll by ABC News/Washington Post  TRUMP 32  CARSON 22  RUBIO 10  BUSH 7  Wow how will the media put a negative spin on this one?,Wed Oct 21 11:33:11 +0000 2015,2197,,4184,FALSE
Twitter for Android,6.57E+17,"""@dcexaminer: Rasmussen: @realDonaldTrump now beats @HillaryClinton 38%-36% nationally https://t.co/NuNulI0Voi https://t.co/1BAPAKad62""",Wed Oct 21 11:13:23 +0000 2015,1257,,2289,FALSE
Twitter for Android,6.57E+17,I will be interviewed on @GMA Good Morning America at 7:00 A.M. @ABC will be announcing new poll numbers. MAKE AMERICA GREAT AGAIN!,Wed Oct 21 10:41:40 +0000 2015,742,,2108,FALSE
Twitter for Android,6.57E+17,Just out: Boston Herald/Franklin Pierce Poll  N.H.  TRUMP 28 (up 10)  CARSON 16  BUSH 9  RUBIO 6  CRUZ 5  Press will say they are surging!,Wed Oct 21 10:36:45 +0000 2015,994,,2095,FALSE
Twitter for Android,6.57E+17,.@GMA at 7:00 A.M.,Wed Oct 21 03:58:46 +0000 2015,637,,1469,FALSE
Twitter for Android,6.57E+17,"""@printingsharon: @realDonaldTrump   Never been so excited about voting for a candidate since I voted for Reagan""",Wed Oct 21 03:57:43 +0000 2015,872,,2014,FALSE
Twitter for Android,6.57E+17,"""@piersmorgan: Donald Trump still dominating all polls debate cable news gossip...everything. The GOP nomination is his he rarely loses!",Wed Oct 21 03:47:04 +0000 2015,1201,,2811,FALSE
Twitter for Android,6.57E+17,"""@AliceCarozza: @realDonaldTrump You were so much better than Jeb on Hannity. So Great and presidential. I'm happy this was discussed.""",Wed Oct 21 03:26:12 +0000 2015,620,,1699,FALSE
Twitter for Android,6.57E+17,"""@Chocolate3Way: I have never loved a candidate as much as I love @realDonaldTrump I can't wait for him to make America great again!"" Nice!",Wed Oct 21 03:25:40 +0000 2015,621,,1640,FALSE
Twitter for Android,6.57E+17,"""@ccorreia401: @realDonaldTrump @blewthebigone well said. We the people want the truth. We the people want to make America great again.""",Wed Oct 21 03:25:01 +0000 2015,636,,1411,FALSE
Twitter for Android,6.57E+17,"""@EricSjursen: @FoxNews @SheriffClarke @MonicaCrowley  There you go! Everyone loves Donald Trump bcuz he's the real thing not a politician""",Wed Oct 21 03:24:37 +0000 2015,691,,1602,FALSE
Twitter for Android,6.57E+17,"""@aaron_athman: @realDonaldTrump first time I can ever vote and you've got mine! I want to make America great again!!!""  FANTASTIC!",Wed Oct 21 03:23:10 +0000 2015,581,,1518,FALSE
Twitter for Android,6.57E+17,"""@OUSoonerManiac: We are looking forward to meeting you at your rally in Burlington  Iowa tomorrow! #MakeAmericaGreatAgain""  See you there!",Wed Oct 21 03:22:42 +0000 2015,445,,1188,FALSE
Twitter for Android,6.57E+17,"""@blewthebigone: The establishment can try all they want to keep @realDonaldTrump from winning. They are not stronger than we the people!!""",Wed Oct 21 03:20:37 +0000 2015,867,,1888,FALSE
Twitter for Android,6.57E+17,"""@saadvisory: @realDonaldTrump Donald keep fighting - you are the only hope for America!",Wed Oct 21 03:15:21 +0000 2015,638,,1515,FALSE
Twitter for Android,6.57E+17,"""@ansun_sayavong: Your opponents have no idea what they're dealing with. Sun Tzu would be very proud. You are a tactical genius. #artofwar""",Wed Oct 21 03:12:30 +0000 2015,601,,1496,FALSE
Twitter for Android,6.57E+17,.@MonicaCrowley you were GREAT on @seanhannity tonight. Thank you for the nice words!,Wed Oct 21 02:49:08 +0000 2015,716,,1848,FALSE
Twitter for Android,6.57E+17,I will be interviewed on @GMA Good Morning America tomorrow at 7:00 A.M. Big new ABC poll coming out - I hope I do well!,Wed Oct 21 02:46:47 +0000 2015,848,,2081,FALSE
Twitter for Android,6.57E+17,"""@AshlieJuliard: @KarlRove @realDonaldTrump Trump is the only candidate that I've ever been excited about #SomethingSpecialIsHappening""",Wed Oct 21 01:11:27 +0000 2015,747,,1816,FALSE
Twitter for Android,6.57E+17,"""@btodd539:  @seanhannity Now they are All saying Donald really Could Be President! I Knew This from Start! We ALL must work together!""",Wed Oct 21 01:11:02 +0000 2015,1006,,2312,FALSE
Twitter for Android,6.57E+17,.@seanhannity at 10:00.,Wed Oct 21 00:58:34 +0000 2015,597,,1498,FALSE
Twitter for Android,6.57E+17,"""@GirlDayTrader: Our new President will provide something we've never had before. #TRUTH even if it hurts. #Trump https://t.co/lZFolvR38a""",Wed Oct 21 00:40:18 +0000 2015,1313,,2663,FALSE
Twitter for Android,6.57E+17,"""@Portosj81J: @realDonaldTrump #Trump2016 #Trump hits his highest poll number yet; #Carson #Rubio make small gains https://t.co/1f8dmS2Uza",Wed Oct 21 00:25:53 +0000 2015,723,,1533,FALSE
Twitter for Android,6.57E+17,"""@PatriotByGod: @GSamUSA1 @Carolde @realDonaldTrump Trumps new VA plan will solidify Vets. Support of Trump""  I love the VETS.",Wed Oct 21 00:23:31 +0000 2015,857,,1773,FALSE
Twitter for Android,6.57E+17,.@KarlRove  Had my best day ever in the polls one had me at 41% - Morning Consult. Boston Globe Monmouth NBC and CNN all great. More!,Wed Oct 21 00:21:43 +0000 2015,1063,,2269,FALSE
Twitter for Android,6.57E+17,I will be interviewed on @seanhannity tonight at 10:00. You will find it very interesting (I hope). Enjoy!,Wed Oct 21 00:05:13 +0000 2015,909,,2141,FALSE
Twitter for Android,6.57E+17,"""@Trekwolf164: @wbtonyturner @RadioFreeTom @realDonaldTrump no magic just cut off USA aid money to Mex until cost is recovered.Simple really",Tue Oct 20 23:58:03 +0000 2015,742,,1604,FALSE
Twitter for Android,6.57E+17,Both Aberdeen and Turnberry in Scotland and the soon to open Doonbeg in Ireland blow Bandon Dunes away. Bandon is a toy by comparison!,Tue Oct 20 19:49:43 +0000 2015,552,,1401,FALSE
Twitter Web Client,6.57E+17,"""Donald Trump tops Franklin-Pierce/Herald poll at 28 percent in N.H.""  https://t.co/gXXJ4YhKIW",Tue Oct 20 19:42:19 +0000 2015,923,,1827,FALSE
Twitter Web Client,6.57E+17,Lots of great new polls--big leads!  https://t.co/Og4SN4eXbO https://t.co/xJaAWC9RgO  https://t.co/8FyxYEna0h,Tue Oct 20 19:33:05 +0000 2015,1074,,1897,FALSE
